0dbd5846f6eed0a188c4eebd9c77d367fad29ee5|2026-09-05|Naved  Merchant|41|41|ClineProvider.ts;package.json;i18n;CHANGELOG;|CHANGELOG.md locales/ca/README.md locales/de/README.md locales/es/README.md locales/fr/README.md locales/hi/README.md locales/id/README.md locales/it/README.md locales/ja/README.md locales/ko/README.md locales/nl/README.md locales/pl/README.md locales/pt-BR/README.md locales/ru/README.md locales/tr/README.md locales/vi/README.md locales/zh-CN/README.md locales/zh-TW/README.md README.md src/CHANGELOG.md src/core/webview/ClineProvider.ts src/package.json webview-ui/src/components/chat/__tests__/Announcement.spec.tsx webview-ui/src/i18n/locales/ca/chat.json webview-ui/src/i18n/locales/de/chat.json webview-ui/src/i18n/locales/en/chat.json webview-ui/src/i18n/locales/es/chat.json webview-ui/src/i18n/locales/fr/chat.json webview-ui/src/i18n/locales/hi/chat.json webview-ui/src/i18n/locales/id/chat.json webview-ui/src/i18n/locales/it/chat.json webview-ui/src/i18n/locales/ja/chat.json webview-ui/src/i18n/locales/ko/chat.json webview-ui/src/i18n/locales/nl/chat.json webview-ui/src/i18n/locales/pl/chat.json webview-ui/src/i18n/locales/pt-BR/chat.json webview-ui/src/i18n/locales/ru/chat.json webview-ui/src/i18n/locales/tr/chat.json webview-ui/src/i18n/locales/vi/chat.json webview-ui/src/i18n/locales/zh-CN/chat.json webview-ui/src/i18n/locales/zh-TW/chat.json |chore: prepare v3.82.0 release (#1533)
057dfeebb15667e1b6bc499107fd44c833218041|2026-09-05|zoomote[bot]|11|8|workflows;|.github/workflows/cli-release.yml .github/workflows/code-qa.yml .github/workflows/codeql.yml .github/workflows/e2e.yml .github/workflows/marketplace-publish.yml .github/workflows/nightly-publish.yml .github/workflows/release-validation.yml .github/workflows/visual-regression.yml |ci: bump GitHub Actions to node24 runtimes (fixes Node 20 deprecation warnings) (#1534)
4140c2c833351185e7a85342aa841a26475e0371|2026-09-05|zoomote[bot]|5|1|eslint.config.mjs;|src/eslint.config.mjs |[Fix] Commits fail after users interrupt mutation tests (#1525)
9d43817fdf30a33f93f8a5a2fd5d1fce5c934c9e|2026-09-05|zoomote[bot]|22|10|Task.ts;package.json;eslint-suppressions.json;workflows;|.github/workflows/code-qa.yml package.json src/api/providers/lm-studio.ts src/api/providers/openrouter.ts src/api/providers/qwen-code.ts src/api/providers/__tests__/openai-codex-native-tool-calls.spec.ts src/api/providers/__tests__/openrouter.spec.ts src/core/task/Task.ts src/core/task/__tests__/Task.spec.ts src/eslint-suppressions.json |[Fix] Tasks stall when interrupted subtasks resume (#1470)
8d296deef53a1b6756016cc22e78f8a587093493|2026-09-06|zoomote[bot]|18|5|ClineProvider.ts;Task.ts;eslint-suppressions.json;|src/core/task/Task.ts src/core/task/__tests__/Task.persistence.spec.ts src/core/task/__tests__/Task.resume-eviction-race.spec.ts src/core/webview/ClineProvider.ts src/eslint-suppressions.json |[Fix] Task history disappears when user reopens a task (#1319)
4c7474d421953005fd6ce734c71a0175991b0f67|2026-09-06|zoomote[bot]|5|1||webview-ui/src/components/settings/__tests__/SettingsView.change-detection.spec.tsx |[Fix] Reasoning models stop thinking after model selection (#1349)
a3e31e14b56a6d0285434b6ddd48f52dfaaa8100|2026-09-07|zoomote[bot]|11|10||webview-ui/src/components/settings/ApiOptions.tsx webview-ui/src/components/settings/providers/LiteLLM.tsx webview-ui/src/components/settings/providers/LMStudio.tsx webview-ui/src/components/settings/providers/Moonshot.tsx webview-ui/src/components/settings/providers/Ollama.tsx webview-ui/src/components/settings/providers/Poe.tsx webview-ui/src/components/settings/providers/__tests__/LiteLLM.spec.tsx webview-ui/src/components/settings/providers/__tests__/Moonshot.spec.tsx webview-ui/src/components/settings/providers/__tests__/Poe.spec.tsx webview-ui/src/components/settings/__tests__/ApiOptions.interactions.spec.tsx |[Fix] Provider settings contact unselected model services (#1425)
2ecbf35a81628599e1f84ed22126f8be8744577b|2026-09-07|zoomote[bot]|20|13|ClineProvider.ts;Task.ts;package.json;|package.json packages/types/src/api.ts packages/types/src/events.ts src/core/task/Task.ts src/core/task/__tests__/flushPendingToolResultsToHistory.spec.ts src/core/task/__tests__/Task.persistence.spec.ts src/core/task/__tests__/Task.spec.ts src/core/tools/AttemptCompletionTool.ts src/core/tools/__tests__/attemptCompletionTool.spec.ts src/core/webview/ClineProvider.ts src/core/webview/__tests__/ClineProvider.taskHistory.spec.ts src/extension/api.ts src/__tests__/nested-delegation-resume.spec.ts |[Fix] Task history can disappear when users restart after completion (#1452)
bb6e254c2cb3efc5992b413fd7a56b3a228064a0|2026-09-07|eason liang|10|4||webview-ui/src/components/chat/ChatTextArea.tsx webview-ui/src/components/chat/ChatView.tsx webview-ui/src/components/chat/FollowUpSuggest.tsx webview-ui/src/components/chat/__tests__/ChatView.spec.tsx |fix(webview): ignore blank or missing follow-up suggestion answers (#1286)
134923e1577efb3c284070fe6956c5b89a3884f1|2026-09-08|zoomote[bot]|1|0|||[Chore] Refine CodeRabbit review checks (#1571)
034c14104984a0beecc3a8c64ccfac18c0c50f9c|2026-09-10|zoomote[bot]|1|0|||[Chore] Clarify CodeRabbit approval checks (#1577)
313ca59cbf0f809cf8066f51cd44510c63c850ef|2026-09-10|renovate[bot]|1|1|pnpm-lock.yaml;|pnpm-lock.yaml |Update dependency mammoth to v1.12.2 (#1472)
4db554918ee4afa6b07aa2457a46866b9cde9023|2026-09-10|renovate[bot]|4|3|pnpm-lock.yaml;|packages/cloud/package.json packages/config-eslint/package.json pnpm-lock.yaml |Update dependency globals to v16.5.0 (#1474)
116ed7139aefe08ae4328ac364f7637f9fdb94db|2026-09-10|renovate[bot]|1|1|pnpm-lock.yaml;|pnpm-lock.yaml |Update dependency i18next to v25.10.10 (#1475)
4e7f7dee85dd6bfdfd9c88652fab366b9eea5dd6|2026-09-10|renovate[bot]|1|1|pnpm-lock.yaml;|pnpm-lock.yaml |Update dependency ink to v6.8.0 (#1477)
e5248e59eafb9962ee39eb9ea72669260a0a4226|2026-09-10|zoomote[bot]|6|2|package.json;workflows;|.github/workflows/code-qa.yml package.json |[Fix] MCP OAuth registration fails for servers advertising unsupported grants (#1532)
b89962460319ade787888316a5076211dc07aec9|2026-09-10|zoomote[bot]|16|9|ClineProvider.ts;Task.ts;package.json;eslint-suppressions.json;|package.json src/core/config/ProviderSettingsManager.ts src/core/config/__tests__/ProviderSettingsManager.spec.ts src/core/task/Task.ts src/core/task/__tests__/Task.spec.ts src/core/webview/ClineProvider.ts src/core/webview/__tests__/ClineProvider.taskHistory.spec.ts src/eslint-suppressions.json src/__tests__/nested-delegation-resume.spec.ts |[Fix] Nested subtask tool calls no longer stall (#1494)
cc9c0afe9294ea88b9fbf28b63cac823135bbf70|2026-09-10|zoomote[bot]|6|0|||[Fix] OpenCode Go context meter shows incorrect limits (#1428)
1165aebc84ac9d960885ac79b97dad8a7c78c84e|2026-09-11|huggix|2|0|||fix(nanogpt): preserve optional tool parameters (#1590)
c82f0a35beed2f222c67f6b0e476cd0e97081b12|2026-09-11|Alexei Gubin|12|7||packages/types/src/global-settings.ts packages/types/src/__tests__/provider-identifiers.test.ts src/api/providers/vscode-lm.ts src/core/config/importExport.ts src/core/config/__tests__/importExport.spec.ts src/integrations/openai-codex/oauth.ts webview-ui/src/oauth/urls.ts |refactor(providers): finish canonical identifier audit (#1493)
db61d736455836af4be0358a8a3b7d3a8d81ccd3|2026-09-11|eason liang|3|3||src/core/tools/__tests__/generateImageTool.test.ts src/services/code-index/__tests__/config-manager.spec.ts src/services/code-index/__tests__/service-factory.spec.ts |test(code-index,tools): cover lines left uncovered by #1297 (#1317)
ae6c1a876b1da75d1298b702987e5e6772a82487|2026-09-11|eason liang|2|0|||test(e2e): add LM Studio reasoning_content e2e guard (#1322)
01c7357a72d6095363304548a4f3d4dec0548171|2026-09-11|zoomote[bot]|2|1|workflows;|.github/workflows/label-pr-review-state.yml |[Fix] Review labels disappear after base updates (#1584)
ebcd1a0032ab5abc5251bc235f5fe672e144adc9|2026-09-12|edelauna|3|3|package.json;CHANGELOG;|CHANGELOG.md src/CHANGELOG.md src/package.json |chore: prepare v3.82.1 release (#1609)
a6c48642f5f8bbb80af67c6dfafdc6eda5917b7e|2026-09-12|zoomote[bot]|2|1|package.json;|src/package.json |chore(ci): model test bundle dependencies in Turbo (#1611)
d8f2d47ecca243ea38eedee999e37bc04edfdce8|2026-09-12|zoomote[bot]|3|0|workflows;||[Improve] Make mutation findings advisory (#1610)
87d41aa4f689d21fc08625ef932f168fa20fe4c5|2026-09-12|zoomote[bot]|1|0|||test(webview): stabilize theme contrast audit (#1613)
d5f779575c4a7b39db60eb71492b0e07762ea966|2026-09-12|JunyongParkDev|8|5||src/api/providers/__tests__/openai.spec.ts src/core/config/__tests__/ProviderSettingsManager.spec.ts src/core/webview/__tests__/ClineProvider.spec.ts webview-ui/src/components/settings/__tests__/ApiOptions.spec.tsx webview-ui/src/components/settings/__tests__/SettingsView.unsaved-changes.spec.tsx |fix(openai-compatible): consistently apply configured reasoning effort (#1604)
745656a5070d7a4763aab8bfc462a28b38d4809d|2026-09-12|eason liang|3|2||webview-ui/src/components/ui/hooks/__tests__/useSelectedModel.spec.ts webview-ui/src/components/ui/hooks/useSelectedModel.ts |fix(settings): preserve configured LiteLLM model ID in model picker (#1368)
7cd85497229e430278ae54c669593a74eeab0540|2026-09-12|zoomote[bot]|4|1|package.json;|src/package.json |[Chore] Separate extension unit and bundle smoke tests (#1614)
0ea690508dd64a0cc091c18fc32997b3501fdd03|2026-09-12|zoomote[bot]|2|0|||[Improve] Make mutation warnings easier to review (#1619)
294c5fff125b8477a37f67edfbe4335e359c3ede|2026-09-12|zoomote[bot]|1|0|||chore(coderabbit): make completeness checks advisory (#1621)
c6eb8fb57b104b2381f191d9c1f83ebab3351291|2026-09-12|eason liang|2|0|||feat(file-safety): file version token for the guarded-write path (A1, #1375) (#1383)
4fe5a1f77f71f9265046e7bd5d463131ba68a6f7|2026-09-13|zoomote[bot]|2|1|workflows;|.github/workflows/label-pr-review-state.yml |[Fix] Review Roomote pull requests with CodeRabbit (#1598)
ba46d1f34a5be3eb7754e4a35bd638ab27287a9e|2026-09-13|zoomote[bot]|8|2|package.json;workflows;|.github/workflows/code-qa.yml src/package.json |[Chore] Use cacheable extension test lanes in CI (#1620)
99025b1fb96c709fcd693e903203362bbf8815aa|2026-09-14|zoomote[bot]|9|2|package.json;workflows;|.github/workflows/code-qa.yml src/package.json |[Chore] Cache extension coverage by ownership (#1631)
1da6fa660c907876174906fbab5418d05d5d420c|2026-09-15|zoomote[bot]|3|0|||[Fix] Merge queue rejects legitimate source changes (#1644)
072b6f36f3b0a61a0b20009e83d2fe5bb0ffcd30|2026-09-15|zoomote[bot]|2|0|workflows;||fix(ci): skip mutation testing for draft PRs (#1645)
8c96629661cc78355c146c62fd0f6f17b251b1e3|2026-09-15|edelauna|9|6|package.json;|package.json src/core/assistant-message/presentAssistantMessage.ts src/core/assistant-message/__tests__/presentAssistantMessage-custom-tool.spec.ts src/core/assistant-message/__tests__/presentAssistantMessage-images.spec.ts src/core/assistant-message/__tests__/presentAssistantMessage-tool-usage-attribution.spec.ts src/core/assistant-message/__tests__/presentAssistantMessage-unknown-tool.spec.ts |fix(delegation): read task-local mode in getEnvironmentDetails and validateToolUse (#1625)
fdef10685ea30cd2a76f9cea3d61601a05209394|2026-09-16|zoomote[bot]|4|2|package.json;workflows;|.github/workflows/code-qa.yml src/package.json |fix(ci): union extension coverage before upload (#1650)
216450810ef1263596e2303fb715123bf7d6f331|2026-09-16|Alexei Gubin|17|13|ClineProvider.ts;webviewMessageHandler.ts;eslint-suppressions.json;|src/activate/registerCommands.ts src/activate/__tests__/registerCommands.spec.ts src/core/prompts/system.ts src/core/task/__tests__/Task.spec.ts src/core/tools/CodebaseSearchTool.ts src/core/webview/ClineProvider.ts src/core/webview/__tests__/ClineProvider.spec.ts src/core/webview/webviewMessageHandler.ts src/eslint-suppressions.json src/extension.ts src/services/code-index/manager.ts src/services/code-index/__tests__/manager.spec.ts src/__tests__/extension.spec.ts |refactor(code-index): extract manager registry (#1622)
99736300f9a2dfdb8277124da1f6f13827deaa46|2026-09-16|zoomote[bot]|4|2|package.json;workflows;|.github/workflows/code-qa.yml src/package.json |[Fix] Preserve coverage caches for verifier-only changes (#1649)
500152b7845d791cf762fa06d12bc2de51fef685|2026-09-16|zoomote[bot]|5|0|||[Fix] DeepSeek Flash cannot read attached images (#1618)
